,codePostal,location,Code Postal,Commune,dep
2445,3,91590,91590,BAULNE,91
2446,3,91590,91590,MONDEVILLE,91
2447,3,91590,91590,D'HUISON-LONGUEVILLE,91
2448,3,63450,63450,SAINT-SANDOUX,63
2449,3,63450,63450,TALLENDE,63
2450,3,63450,63450,CHANONAT,63
2451,3,63450,63450,SAINT-SATURNIN,63
2452,3,63450,63450,LE CREST,63
2453,3,63450,63450,COURNOLS,63
2454,3,63450,63450,SAINT-AMANT-TALLENDE,63
2455,3,63450,63450,OLLOIX,63
2456,3,33185,33185,LE HAILLAN,33
2457,3,33980,33980,AUDENGE,33
2458,3,33710,33710,LANSAC,33
2459,3,33710,33710,MOMBRIER,33
2460,3,33710,33710,SAINT-CIERS-DE-CANESSE,33
2461,3,33710,33710,TAURIAC,33
2462,3,33710,33710,SAINT-SEURIN-DE-BOURG,33
2463,3,33710,33710,BOURG,33
2464,3,33710,33710,VILLENEUVE,33
2465,3,33710,33710,GAURIAC,33
2466,3,33710,33710,PRIGNAC-ET-MARCAMPS,33
2467,3,33710,33710,SAMONAC,33
2468,3,33710,33710,COMPS,33
2469,3,33710,33710,TEUILLAC,33
2470,3,33710,33710,SAINT-TROJAN,33
2471,3,33710,33710,BAYON-SUR-GIRONDE,33
2472,3,33710,33710,PUGNAC,33
2473,3,78290,78290,CROISSY-SUR-SEINE,78
2474,3,06480,06480,LA COLLE-SUR-LOUP,06
2475,3,93460,93460,GOURNAY-SUR-MARNE,93
2476,3,01280,01280,PREVESSIN-MOENS,01
2477,3,78390,78390,BOIS-D'ARCY,78
2478,3,84000,84000,AVIGNON,84
2479,3,06690,06690,TOURRETTE-LEVENS,06
2480,3,01500,01500,AMBUTRIX,01
2481,3,01500,01500,AMBERIEU-EN-BUGEY,01
2482,3,01500,01500,SAINT-DENIS-EN-BUGEY,01
2483,3,01500,01500,SAINT-MAURICE-DE-REMENS,01
2484,3,01500,01500,AMBRONAY,01
2485,3,01500,01500,BETTANT,01
2486,3,01500,01500,DOUVRES,01
2487,3,01500,01500,CHATEAU-GAILLARD,01
2488,3,78380,78380,BOUGIVAL,78
2489,3,76220,76220,ELBEUF-EN-BRAY,76
2490,3,76220,76220,GOURNAY-EN-BRAY,76
2491,3,76220,76220,DOUDEAUVILLE,76
2492,3,76220,76220,MONTROTY,76
2493,3,76220,76220,GANCOURT-SAINT-ETIENNE,76
2494,3,76220,76220,DAMPIERRE-EN-BRAY,76
2495,3,76220,76220,MENERVAL,76
2496,3,76220,76220,LA FEUILLIE,76
2497,3,76220,76220,FERRIERES-EN-BRAY,76
2498,3,76220,76220,BEZANCOURT,76
2499,3,76220,76220,AVESNES-EN-BRAY,76
2500,3,76220,76220,BREMONTIER-MERVAL,76
2501,3,76220,76220,BEAUVOIR-EN-LYONS,76
2502,3,76220,76220,CUY-SAINT-FIACRE,76
2503,3,76220,76220,MOLAGNIES,76
2504,3,76220,76220,BOSC-HYONS,76
2505,3,76220,76220,NEUF-MARCHE,76
2506,3,76220,76220,ERNEMONT-LA-VILLETTE,76
2507,3,59300,59300,VALENCIENNES,59
2508,3,59300,59300,FAMARS,59
2509,3,59300,59300,AULNOY-LEZ-VALENCIENNES,59
2510,3,78820,78820,JUZIERS,78
2511,3,13090,,,13
2512,3,85000,85000,LA ROCHE-SUR-YON,85
2513,3,85000,85000,MOUILLERON-LE-CAPTIF,85
2514,3,29120,29120,PLOMEUR,29
2515,3,29120,29120,PONT-L'ABBE,29
2516,3,29120,29120,TREMEOC,29
2517,3,29120,29120,COMBRIT,29
2518,3,29120,29120,SAINT-JEAN-TROLIMON,29
2519,3,78920,78920,ECQUEVILLY,78
2520,3,57070,57070,MEY,57
2521,3,57070,57070,VANTOUX,57
2522,3,57070,57070,SAINT-JULIEN-LES-METZ,57
2523,3,57070,57070,CHIEULLES,57
2524,3,57070,57070,VANY,57
2525,3,06190,06190,ROQUEBRUNE-CAP-MARTIN,06
2526,3,59540,59540,BETHENCOURT,59
2527,3,59540,59540,INCHY,59
2528,3,59540,59540,CAUDRY,59
2529,3,59540,59540,BEAUMONT-EN-CAMBRESIS,59
2530,3,13012,13012,MARSEILLE-12E--ARRONDISSEMENT,13
2531,3,57600,57600,MORSBACH,57
2532,3,57600,57600,FOLKLING,57
2533,3,57600,57600,OETING,57
2534,3,57600,57600,FORBACH,57
2535,3,29280,29280,PLOUZANE,29
2536,3,29280,29280,LOCMARIA-PLOUZANE,29
2537,3,44620,44620,LA MONTAGNE,44
2538,3,33510,33510,ANDERNOS-LES-BAINS,33
2539,3,95110,95110,SANNOIS,95
2540,3,67360,67360,GUNSTETT,67
2541,3,67360,67360,DURRENBACH,67
2542,3,67360,67360,WOERTH,67
2543,3,67360,67360,HEGENEY,67
2544,3,67360,67360,DIEFFENBACH-LES-WOERTH,67
2545,3,67360,67360,GOERSDORF,67
2546,3,67360,67360,BIBLISHEIM,67
2547,3,67360,67360,OBERDORF-SPACHBACH,67
2548,3,67360,67360,WALBOURG,67
2549,3,67360,67360,FROESCHWILLER,67
2550,3,67360,67360,LANGENSOULTZBACH,67
2551,3,67360,67360,ESCHBACH,67
2552,3,67360,67360,MORSBRONN-LES-BAINS,67
2553,3,77720,77720,GRANDPUITS-BAILLY-CARROIS,77
2554,3,77720,77720,SAINT-MERY,77
2555,3,77720,77720,BOMBON,77
2556,3,77720,77720,CHAMPEAUX,77
2557,3,77720,77720,MORMANT,77
2558,3,77720,77720,QUIERS,77
2559,3,77720,77720,LA CHAPELLE-GAUTHIER,77
2560,3,77720,77720,BREAU,77
2561,3,77720,77720,AUBEPIERRE-OZOUER-LE-REPOS,77
2562,3,77720,77720,SAINT-OUEN-EN-BRIE,77
2563,3,36260,36260,SAINT-PIERRE-DE-JARDS,36
2564,3,36260,36260,REUILLY,36
2565,3,36260,36260,SAINTE-LIZAIGNE,36
2566,3,36260,36260,DIOU,36
2567,3,36260,36260,PAUDY,36
2568,3,36260,36260,MIGNY,36
2569,3,52000,52000,CONDES,52
2570,3,52000,52000,BUXIERES-LES-VILLIERS,52
2571,3,52000,52000,NEUILLY-SUR-SUIZE,52
2572,3,52000,52000,CHAUMONT,52
2573,3,52000,52000,LAVILLE-AUX-BOIS,52
2574,3,52000,52000,EUFFIGNEIX,52
2575,3,52000,52000,LUZY-SUR-MARNE,52
2576,3,52000,52000,BRETHENAY,52
2577,3,52000,52000,SEMOUTIERS-MONTSAON,52
2578,3,52000,52000,VERBIESLES,52
2579,3,52000,52000,CHAMARANDES-CHOIGNES,52
2580,3,52000,52000,RIAUCOURT,52
2581,3,52000,52000,VILLIERS-LE-SEC,52
2582,3,52000,52000,JONCHERY,52
2583,3,52000,52000,TREIX,52
2584,3,76160,76160,PREAUX,76
2585,3,76160,76160,DARNETAL,76
2586,3,76160,76160,BOIS-D'ENNEBOURG,76
2587,3,76160,76160,SAINT-MARTIN-DU-VIVIER,76
2588,3,76160,76160,RONCHEROLLES-SUR-LE-VIVIER,76
2589,3,76160,76160,LA VIEUX-RUE,76
2590,3,76160,76160,BOIS-L'EVEQUE,76
2591,3,76160,76160,FONTAINE-SOUS-PREAUX,76
2592,3,76160,76160,SAINT-AUBIN-EPINAY,76
2593,3,76160,76160,SAINT-LEGER-DU-BOURG-DENIS,76
2594,3,76160,76160,SAINT-JACQUES-SUR-DARNETAL,76
2595,3,01210,01210,FERNEY-VOLTAIRE,01
2596,3,01210,01210,VERSONNEX,01
2597,3,01210,01210,ORNEX,01
2598,3,80000,80000,AMIENS,80
2599,3,76350,76350,OISSEL,76
2600,3,62000,62000,DAINVILLE,62
2601,3,62000,62000,ARRAS,62
2602,3,44740,44740,BATZ-SUR-MER,44
2603,3,76800,76800,SAINT-ETIENNE-DU-ROUVRAY,76
2604,3,13100,13100,SAINT-MARC-JAUMEGARDE,13
2605,3,13100,13100,BEAURECUEIL,13
2606,3,13100,13100,LE THOLONET,13
2607,3,13100,13100,SAINT-ANTONIN-SUR-BAYON,13
2608,3,67210,67210,MEISTRATZHEIM,67
2609,3,67210,67210,BERNARDSWILLER,67
2610,3,67210,67210,VALFF,67
2611,3,67210,67210,OBERNAI,67
2612,3,67210,67210,NIEDERNAI,67
2613,3,67210,67210,GOXWILLER,67
2614,3,95410,95410,GROSLAY,95
2615,3,82000,82000,MONTAUBAN,82
2616,3,29460,29460,IRVILLAC,29
2617,3,29460,29460,SAINT-ELOY,29
2618,3,29460,29460,LOGONNA-DAOULAS,29
2619,3,29460,29460,DIRINON,29
2620,3,29460,29460,HANVEC,29
2621,3,29460,29460,HOPITAL-CAMFROUT,29
2622,3,29460,29460,DAOULAS,29
2623,3,29260,29260,TREGARANTEC,29
2624,3,29260,29260,LESNEVEN,29
2625,3,29260,29260,SAINT-MEEN,29
2626,3,29260,29260,LOC-BREVALAIRE,29
2627,3,29260,29260,PLOUDANIEL,29
2628,3,29260,29260,KERNOUES,29
2629,3,29260,29260,PLOUIDER,29
2630,3,29260,29260,SAINT-FREGANT,29
2631,3,29260,29260,LANARVILY,29
2632,3,29260,29260,KERNILIS,29
2633,3,29260,29260,LE FOLGOET,29
2634,3,44370,44370,LA ROUXIERE,44
2635,3,44370,44370,BELLIGNE,44
2636,3,44370,44370,VARADES,44
2637,3,44370,44370,MONTRELAIS,44
2638,3,44370,44370,LA CHAPELLE-SAINT-SAUVEUR,44
2639,3,07110,07110,BEAUMONT,07
2640,3,07110,07110,LOUBARESSE,07
2641,3,07110,07110,ROCHER,07
2642,3,07110,07110,TAURIERS,07
2643,3,07110,07110,SANILHAC,07
2644,3,07110,07110,JOANNAS,07
2645,3,07110,07110,LAURAC-EN-VIVARAIS,07
2646,3,07110,07110,CHAZEAUX,07
2647,3,07110,07110,CHASSIERS,07
2648,3,07110,07110,LARGENTIERE,07
2649,3,07110,07110,VALGORGE,07
2650,3,07110,07110,MONTREAL,07
2651,3,07110,07110,LABOULE,07
2652,3,07110,07110,PRUNET,07
2653,3,07110,07110,ROCLES,07
2654,3,07110,07110,UZER,07
2655,3,07110,07110,VINEZAC,07
2656,3,33990,33990,HOURTIN,33
2657,3,33990,33990,NAUJAC-SUR-MER,33
2658,3,78840,78840,FRENEUSE,78
2659,3,78840,78840,MOISSON,78
2660,3,76170,76170,SAINT-JEAN-DE-FOLLEVILLE,76
2661,3,76170,76170,LA FRENAYE,76
2662,3,76170,76170,GRAND-CAMP,76
2663,3,76170,76170,AUBERVILLE-LA-CAMPAGNE,76
2664,3,76170,76170,TRIQUERVILLE,76
2665,3,76170,76170,LA TRINITE-DU-MONT,76
2666,3,76170,76170,SAINT-NICOLAS-DE-LA-TAILLE,76
2667,3,76170,76170,LILLEBONNE,76
2668,3,76170,76170,TOUFFREVILLE-LA-CABLE,76
2669,3,76170,76170,MELAMARE,76
2670,3,76170,76170,SAINT-ANTOINE-LA-FORET,76
2671,3,92410,92410,VILLE-D'AVRAY,92
2672,3,63430,63430,PONT-DU-CHATEAU,63
2673,3,63430,63430,LES MARTRES-D'ARTIERE,63
2674,3,78430,78430,LOUVECIENNES,78
2675,3,06850,06850,SAINT-AUBAN,06
2676,3,06850,06850,GARS,06
2677,3,06850,06850,BRIANCONNET,06
2678,3,95320,95320,SAINT-LEU-LA-FORET,95
2679,3,78590,78590,NOISY-LE-ROI,78
2680,3,78590,78590,RENNEMOULIN,78
2681,3,91490,91490,COURANCES,91
2682,3,91490,91490,MILLY-LA-FORET,91
2683,3,91490,91490,MOIGNY-SUR-ECOLE,91
2684,3,91490,91490,ONCY-SUR-ECOLE,91
2685,3,91490,91490,DANNEMOIS,91
2686,3,31300,,,31
2687,3,06230,06230,VILLEFRANCHE-SUR-MER,06
2688,3,06230,06230,SAINT-JEAN-CAP-FERRAT,06
2689,3,38470,38470,VARACIEUX,38
2690,3,38470,38470,COGNIN-LES-GORGES,38
2691,3,38470,38470,ROVON,38
2692,3,38470,38470,VINAY,38
2693,3,38470,38470,QUINCIEU,38
2694,3,38470,38470,NOTRE-DAME-DE-L'OSIER,38
2695,3,38470,38470,MALLEVAL-EN-VERCORS,38
2696,3,38470,38470,CHASSELAY,38
2697,3,38470,38470,SAINT-GERVAIS,38
2698,3,38470,38470,SERRE-NERPOL,38
2699,3,38470,38470,CHANTESSE,38
2700,3,38470,38470,VATILIEU,38
2701,3,38470,38470,BEAULIEU,38
2702,3,38470,38470,L'ALBENC,38
2703,3,38470,38470,TECHE,38
2704,3,15200,15200,JALEYRAC,15
2705,3,15200,15200,MAURIAC,15
2706,3,15200,15200,ARCHES,15
2707,3,15200,15200,LE VIGEAN,15
2708,3,15200,15200,SALINS,15
2709,3,15200,15200,CHALVIGNAC,15
2710,3,15200,15200,SOURNIAC,15
2711,3,15200,15200,MEALLET,15
2712,3,47300,47300,PUJOLS,47
2713,3,47300,47300,SAINTE-COLOMBE-DE-VILLENEUVE,47
2714,3,47300,47300,VILLENEUVE-SUR-LOT,47
2715,3,47300,47300,BIAS,47
2716,3,47300,47300,LEDAT,47
2717,3,78980,78980,BREVAL,78
2718,3,78980,78980,SAINT-ILLIERS-LE-BOIS,78
2719,3,78980,78980,NEAUPHLETTE,78
2720,3,78980,78980,LONGNES,78
2721,3,78980,78980,SAINT-ILLIERS-LA-VILLE,78
2722,3,78980,78980,LE TERTRE-SAINT-DENIS,78
2723,3,78980,78980,MONDREVILLE,78
2724,3,28000,28000,CHARTRES,28
2725,3,67170,67170,HOHATZENHEIM,67
2726,3,67170,67170,KRAUTWILLER,67
2727,3,67170,67170,BILWISHEIM,67
2728,3,67170,67170,OLWISHEIM,67
2729,3,67170,67170,BERNOLSHEIM,67
2730,3,67170,67170,HOCHSTETT,67
2731,3,67170,67170,WAHLENHEIM,67
2732,3,67170,67170,KRIEGSHEIM,67
2733,3,67170,67170,MITTELSCHAEFFOLSHEIM,67
2734,3,67170,67170,BERSTHEIM,67
2735,3,67170,67170,GEUDERTHEIM,67
2736,3,67170,67170,BRUMATH,67
2737,3,67170,67170,ROTTELSHEIM,67
2738,3,67170,67170,MITTELHAUSEN,67
2739,3,67170,67170,WINGERSHEIM,67
2740,3,67170,67170,DONNENHEIM,67
2741,3,95460,95460,EZANVILLE,95
2742,3,74000,74000,ANNECY,74
2743,3,95700,95700,ROISSY-EN-FRANCE,95
2744,3,67590,67590,WINTERSHOUSE,67
2745,3,67590,67590,OHLUNGEN,67
2746,3,67590,67590,SCHWEIGHOUSE-SUR-MODER,67
2747,3,14200,14200,HEROUVILLE-SAINT-CLAIR,14
2748,3,44880,44880,SAUTRON,44
2749,3,94480,94480,ABLON-SUR-SEINE,94
2750,3,34470,34470,PEROLS,34
2751,3,44610,44610,INDRE,44
2752,3,67140,67140,BARR,67
2753,3,67140,67140,SAINT-PIERRE,67
2754,3,67140,67140,REICHSFELD,67
2755,3,67140,67140,MITTELBERGHEIM,67
2756,3,67140,67140,LE HOHWALD,67
2757,3,67140,67140,GERTWILLER,67
2758,3,67140,67140,BOURGHEIM,67
2759,3,67140,67140,EICHHOFFEN,67
2760,3,67140,67140,HEILIGENSTEIN,67
2761,3,67140,67140,ITTERSWILLER,67
2762,3,67140,67140,STOTZHEIM,67
2763,3,67140,67140,BERNARDVILLE,67
2764,3,67140,67140,ANDLAU,67
2765,3,67140,67140,ZELLWILLER,67
2766,3,33830,33830,LUGOS,33
2767,3,33830,33830,BELIN-BELIET,33
2768,3,36210,36210,DUN-LE-POELIER,36
2769,3,36210,36210,MENETOU-SUR-NAHON,36
2770,3,36210,36210,BAGNEUX,36
2771,3,36210,36210,SEMBLECAY,36
2772,3,36210,36210,SAINTE-CECILE,36
2773,3,36210,36210,CHABRIS,36
2774,3,36210,36210,ORVILLE,36
2775,3,36210,36210,SAINT-CHRISTOPHE-EN-BAZELLE,36
2776,3,36210,36210,ANJOUIN,36
2777,3,36210,36210,PARPECAY,36
2778,3,36210,36210,POULAINES,36
2779,3,36210,36210,VARENNES-SUR-FOUZON,36
2780,3,63760,63760,SAINT-SULPICE,63
2781,3,63760,63760,BOURG-LASTIC,63
2782,3,63760,63760,LASTIC,63
2783,3,33113,33113,ORIGNE,33
2784,3,33113,33113,SAINT-SYMPHORIEN,33
2785,3,33113,33113,BOURIDEYS,33
2786,3,33113,33113,CAZALIS,33
2787,3,33113,33113,SAINT-LEGER-DE-BALSON,33
2788,3,06460,06460,ESCRAGNOLLES,06
2789,3,06460,06460,SAINT-VALLIER-DE-THIEY,06
2790,3,06460,06460,CAUSSOLS,06
2791,3,31500,,,31
2792,3,33076,,,33
2793,3,63230,63230,PULVERIERES,63
2794,3,63230,63230,MONTFERMY,63
2795,3,63230,63230,SAINT-OURS,63
2796,3,63230,63230,PONTGIBAUD,63
2797,3,63230,63230,MAZAYE,63
2798,3,63230,63230,SAINT-JACQUES-D'AMBUR,63
2799,3,63230,63230,CHAPDES-BEAUFORT,63
2800,3,63230,63230,LA GOUTELLE,63
2801,3,63230,63230,BROMONT-LAMOTHE,63
2802,3,63230,63230,SAINT-PIERRE-LE-CHASTEL,63
2803,3,91320,91320,WISSOUS,91
2804,3,33138,33138,LANTON,33
2805,3,44490,44490,LE CROISIC,44
2806,3,91540,91540,FONTENAY-LE-VICOMTE,91
2807,3,91540,91540,MENNECY,91
2808,3,91540,91540,ORMOY,91
2809,3,91540,91540,ECHARCON,91
2810,3,63270,63270,PIGNOLS,63
2811,3,63270,63270,PARENT,63
2812,3,63270,63270,SALLEDES,63
2813,3,63270,63270,VIC-LE-COMTE,63
2814,3,63270,63270,YRONDE-ET-BURON,63
2815,3,63270,63270,BUSSEOL,63
2816,3,63270,63270,LAPS,63
2817,3,63270,63270,ISSERTEAUX,63
2818,3,63270,63270,MANGLIEU,63
2819,3,63270,63270,SAINT-MAURICE,63
2820,3,95290,95290,L'ISLE-ADAM,95
2821,3,35160,35160,TALENSAC,35
2822,3,35160,35160,MONTFORT-SUR-MEU,35
2823,3,35160,35160,LE VERGER,35
2824,3,35160,35160,MONTERFIL,35
2825,3,35160,35160,BRETEIL,35
2826,3,36290,36290,PAULNAY,36
2827,3,36290,36290,AZAY-LE-FERRON,36
2828,3,36290,36290,VILLIERS,36
2829,3,36290,36290,SAINT-MICHEL-EN-BRENNE,36
2830,3,36290,36290,OBTERRE,36
2831,3,36290,36290,MEZIERES-EN-BRENNE,36
2832,3,36290,36290,SAULNAY,36
2833,3,34250,34250,PALAVAS-LES-FLOTS,34
2834,3,92430,92430,MARNES-LA-COQUETTE,92
2835,3,56400,56400,SAINTE-ANNE-D'AURAY,56
2836,3,56400,56400,PLUMERGAT,56
2837,3,56400,56400,PLUNERET,56
2838,3,56400,56400,PLOUGOUMELEN,56
2839,3,56400,56400,BONO,56
2840,3,56400,56400,BRECH,56
2841,3,56400,56400,PLOEMEL,56
2842,3,56400,56400,AURAY,56
2843,3,35150,35150,CORPS-NUDS,35
2844,3,35150,35150,BRIE,35
2845,3,35150,35150,PIRE-SUR-SEICHE,35
2846,3,35150,35150,AMANLIS,35
2847,3,35150,35150,JANZE,35
2848,3,35150,35150,BOISTRUDAN,35
2849,3,35150,35150,CHANTELOUP,35
2850,3,35150,35150,ESSE,35
2851,2,91070,91070,BONDOUFLE,91
2852,2,01200,01200,ELOISE,01
2853,2,01200,01200,LANCRANS,01
2854,2,01200,01200,CHATILLON-EN-MICHAILLE,01
2855,2,01200,01200,INJOUX-GENISSIAT,01
2856,2,01200,01200,BILLIAT,01
2857,2,01200,01200,BELLEGARDE-SUR-VALSERINE,01
2858,2,01200,01200,MONTANGES,01
2859,2,01200,01200,LEAZ,01
2860,2,01200,01200,VILLES,01
2861,2,01200,01200,CONFORT,01
2862,2,13530,13530,TRETS,13
2863,2,14120,14120,MONDEVILLE,14
2864,2,13700,13700,MARIGNANE,13
2865,2,13220,13220,CHATEAUNEUF-LES-MARTIGUES,13
2866,2,13420,13420,GEMENOS,13
2867,2,91760,91760,ITTEVILLE,91
2868,2,57500,57500,SAINT-AVOLD,57
2869,2,15120,15120,VIEILLEVIE,15
2870,2,15120,15120,LADINHAC,15
2871,2,15120,15120,MONTSALVY,15
2872,2,15120,15120,LEUCAMP,15
2873,2,15120,15120,SANSAC-VEINAZES,15
2874,2,15120,15120,LABESSERETTE,15
2875,2,15120,15120,LACAPELLE-DEL-FRAISSE,15
2876,2,15120,15120,LAPEYRUGUE,15
2877,2,15120,15120,JUNHAC,15
2878,2,57380,57380,PONTPIERRE,57
2879,2,57380,57380,VAHL-LES-FAULQUEMONT,57
2880,2,57380,57380,HOLACOURT,57
2881,2,57380,57380,MAINVILLERS,57
2882,2,57380,57380,THICOURT,57
2883,2,57380,57380,THONVILLE,57
2884,2,57380,57380,MANY,57
2885,2,57380,57380,ARRAINCOURT,57
2886,2,57380,57380,ADELANGE,57
2887,2,57380,57380,FAULQUEMONT,57
2888,2,57380,57380,BOUSTROFF,57
2889,2,57380,57380,GUESSLING-HEMERING,57
2890,2,91460,91460,MARCOUSSIS,91
2891,2,13007,13007,MARSEILLE--7E--ARRONDISSEMENT,13
2892,2,67110,67110,OBERBRONN,67
2893,2,67110,67110,REICHSHOFFEN,67
2894,2,67110,67110,DAMBACH,67
2895,2,67110,67110,GUNDERSHOFFEN,67
2896,2,67110,67110,WINDSTEIN,67
2897,2,67110,67110,UTTENHOFFEN,67
2898,2,67110,67110,ZINSWILLER,67
2899,2,67110,67110,GUMBRECHTSHOFFEN,67
2900,2,67110,67110,NIEDERBRONN-LES-BAINS,67
2901,2,13127,13127,VITROLLES,13
2902,2,31270,31270,VILLENEUVE-TOLOSANE,31
2903,2,31270,31270,CUGNAUX,31
2904,2,31270,31270,FROUZINS,31
2905,2,29820,29820,BOHARS,29
2906,2,29820,29820,GUILERS,29
2907,2,13320,13320,BOUC-BEL-AIR,13
2908,2,13760,13760,SAINT-CANNAT,13
2909,2,13510,13510,EGUILLES,13
2910,2,01800,01800,JOYEUX,01
2911,2,01800,01800,BOURG-SAINT-CHRISTOPHE,01
2912,2,01800,01800,VILLIEU-LOYES-MOLLON,01
2913,2,01800,01800,SAINT-MAURICE-DE-GOURDANS,01
2914,2,01800,01800,SAINT-ELOI,01
2915,2,01800,01800,FARAMANS,01
2916,2,01800,01800,RIGNIEUX-LE-FRANC,01
2917,2,01800,01800,MEXIMIEUX,01
2918,2,01800,01800,SAINT-JEAN-DE-NIOST,01
2919,2,01800,01800,PEROUGES,01
2920,2,01800,01800,LE MONTELLIER,01
2921,2,01800,01800,CHARNOZ-SUR-AIN,01
2922,2,77570,77570,BOUGLIGNY,77
2923,2,77570,77570,MAISONCELLES-EN-GATINAIS,77
2924,2,77570,77570,MONDREVILLE,77
2925,2,77570,77570,AUFFERVILLE,77
2926,2,77570,77570,CHENOU,77
2927,2,77570,77570,CHATEAU-LANDON,77
2928,2,77570,77570,LA MADELEINE-SUR-LOING,77
2929,2,31400,,,31
2930,2,62100,62100,CALAIS,62
2931,2,38400,38400,SAINT-MARTIN-D'HERES,38
2932,2,38100,,,38
2933,2,03000,03000,BRESSOLLES,03
2934,2,03000,03000,AVERMES,03
2935,2,03000,03000,MOULINS,03
2936,2,03000,03000,COULANDON,03
2937,2,03000,03000,MONTILLY,03
2938,2,03000,03000,NEUVY,03
2939,2,14800,14800,CANAPVILLE,14
2940,2,14800,14800,SAINT-ARNOULT,14
2941,2,14800,14800,VAUVILLE,14
2942,2,14800,14800,DEAUVILLE,14
2943,2,14800,14800,ENGLESQUEVILLE-EN-AUGE,14
2944,2,14800,14800,TOUQUES,14
2945,2,14800,14800,TOURGEVILLE,14
2946,2,14800,14800,BONNEVILLE-SUR-TOUQUES,14
2947,2,91620,91620,NOZAY,91
2948,2,91620,91620,LA VILLE-DU-BOIS,91
2949,2,77610,77610,CHATRES,77
2950,2,77610,77610,MARLES-EN-BRIE,77
2951,2,77610,77610,FONTENAY-TRESIGNY,77
2952,2,77610,77610,LES CHAPELLES-BOURBON,77
2953,2,77610,77610,NEUFMOUTIERS-EN-BRIE,77
2954,2,77610,77610,CREVECOEUR-EN-BRIE,77
2955,2,77610,77610,LA HOUSSAYE-EN-BRIE,77
2956,2,30900,,,30
2957,2,06550,06550,LA ROQUETTE-SUR-SIAGNE,06
2958,2,77440,77440,LIZY-SUR-OURCQ,77
2959,2,77440,77440,OCQUERRE,77
2960,2,77440,77440,COCHEREL,77
2961,2,77440,77440,ARMENTIERES-EN-BRIE,77
2962,2,77440,77440,TANCROU,77
2963,2,77440,77440,TROCY-EN-MULTIEN,77
2964,2,77440,77440,CONGIS-SUR-THEROUANNE,77
2965,2,77440,77440,DHUISY,77
2966,2,77440,77440,LE PLESSIS-PLACY,77
2967,2,77440,77440,MARY-SUR-MARNE,77
2968,2,77440,77440,VENDREST,77
2969,2,77440,77440,ISLES-LES-MELDEUSES,77
2970,2,77440,77440,JAIGNES,77
2971,2,91510,91510,LARDY,91
2972,2,91510,91510,JANVILLE-SUR-JUINE,91
2973,2,02000,02000,VAUCELLES-ET-BEFFECOURT,02
2974,2,02000,02000,LANISCOURT,02
2975,2,02000,02000,BARENTON-BUGNY,02
2976,2,02000,02000,CHAILLEVOIS,02
2977,2,02000,02000,MONS-EN-LAONNOIS,02
2978,2,02000,02000,CHIVY-LES-ETOUVELLES,02
2979,2,02000,02000,MONTBAVIN,02
2980,2,02000,02000,LAON,02
2981,2,02000,02000,BOURGUIGNON-SOUS-MONTBAVIN,02
2982,2,02000,02000,PARGNY-FILAIN,02
2983,2,02000,02000,CHAMBRY,02
2984,2,02000,02000,VERNEUIL-SUR-SERRE,02
2985,2,02000,02000,FILAIN,02
2986,2,02000,02000,CLACY-ET-THIERRET,02
2987,2,02000,02000,MONAMPTEUIL,02
2988,2,02000,02000,ROYAUCOURT-ET-CHAILVET,02
2989,2,02000,02000,MOLINCHART,02
2990,2,02000,02000,CHERY-LES-POUILLY,02
2991,2,02000,02000,CHAVIGNON,02
2992,2,02000,02000,MERLIEUX-ET-FOUQUEROLLES,02
2993,2,02000,02000,ETOUVELLES,02
2994,2,02000,02000,CHEVREGNY,02
2995,2,02000,02000,AULNOIS-SOUS-LAON,02
2996,2,02000,02000,URCEL,02
2997,2,02000,02000,BARENTON-CEL,02
2998,2,02000,02000,BRAYE-EN-LAONNOIS,02
2999,2,95180,95180,MENUCOURT,95
3000,2,77710,77710,VILLEMARECHAL,77
3001,2,77710,77710,VILLEBEON,77
3002,2,77710,77710,LORREZ-LE-BOCAGE-PREAUX,77
3003,2,77710,77710,REMAUVILLE,77
3004,2,77710,77710,NANTEAU-SUR-LUNAIN,77
3005,2,77710,77710,SAINT-ANGE-LE-VIEL,77
3006,2,77710,77710,TREUZY-LEVELAY,77
3007,2,77710,77710,PALEY,77
3008,2,77710,77710,CHEVRY-EN-SEREINE,77
3009,2,77710,77710,VAUX-SUR-LUNAIN,77
3010,2,53100,53100,CONTEST,53
3011,2,53100,53100,MOULAY,53
3012,2,53100,53100,CHATILLON-SUR-COLMONT,53
3013,2,53100,53100,PARIGNE-SUR-BRAYE,53
3014,2,53100,53100,SAINT-BAUDELLE,53
3015,2,53100,53100,MAYENNE,53
3016,2,53100,53100,SAINT-GEORGES-BUTTAVENT,53
3017,2,13110,13110,PORT-DE-BOUC,13
3018,2,13840,13840,ROGNES,13
3019,2,76770,76770,LE HOULME,76
3020,2,76770,76770,MALAUNAY,76
3021,2,76770,76770,HOUPPEVILLE,76
3022,2,27210,27210,MARTAINVILLE,27
3023,2,27210,27210,BOULLEVILLE,27
3024,2,27210,27210,MANNEVILLE-LA-RAOULT,27
3025,2,27210,27210,LE TORPT,27
3026,2,27210,27210,FATOUVILLE-GRESTAIN,27
3027,2,27210,27210,FORT-MOVILLE,27
3028,2,27210,27210,SAINT-SULPICE-DE-GRIMBOUVILLE,27
3029,2,27210,27210,VANNECROCQ,27
3030,2,27210,27210,SAINT-MACLOU,27
